Product URL,Image URL,SKUs,Product Name,Unnamed: 4,Source Site
https://all4pet.co.il/product/everclean-אוורקלין-10-ליטר-חול-מתגבש-איכותי-לחתולי-בית-מולטי-קט-0,https://www.all4pet.co.il/images/itempics/501870433016_01092020131918_small.jpg,"""5060255492253""",חול מתגבש אבר קלין (אדום) מולטי קט,,
https://all4pet.co.il/product/everclean-אוורקלין-10-ליטר-חול-מתגבש-איכותי-לחתולי-בית-לבנדר-0,https://www.all4pet.co.il/images/itempics/1646_01092020131931_small.jpg,"""5060255492291""",חול EVER CLEAN לוונדר (סגול) 10 ליטר,,
https://all4pet.co.il/product/ribos-ריבוס-פדים-לאימון-גורים-100-יחידות,https://www.all4pet.co.il/images/itempics/7290105478344_29092022152235_small.jpg,"""7290105478344""",פדים לאימון גורים ריבוס 100 יחידות,,
https://all4pet.co.il/product/afen-אפן-משחק-אוויסט-גומי-וחבל-לכלב,https://www.all4pet.co.il/images/itempics/4951_220420201351361_small.jpg,"""1938618123868""",משחק טוויסט גומי + חבל לגורים,,
https://all4pet.co.il/product/afen-אפן-משחק-גליל-וחבל-לכלב,https://www.all4pet.co.il/images/itempics/4949_220420201347571_small.jpg,"""1938615101395""",משחק גליל + חבל לגורים,,
https://all4pet.co.il/product/afen-אפן-משחק-עצם-נשיכה-לכלב,https://www.all4pet.co.il/images/itempics/4948_220420201346151_small.jpg,"""1938615401556""",עצם נשיכה + חבל לגורים,,
https://all4pet.co.il/product/afen-אפן-משחק-לכלב-פילכדור,https://www.all4pet.co.il/images/itempics/4947_220420201343541_small.jpg,"""1938618103907""",כדור ופיל מצפצף,,
https://all4pet.co.il/product/afen-אפן-כדור-טניס-עטוף-סיליקון-גדול,https://www.all4pet.co.il/images/itempics/4941_200420201538451_small.jpg,"""1938615301559""",משחק כדור טניס בסיליקון,,
https://all4pet.co.il/product/apollo-אפולו-500-גרם-חטיף-ביסקויט-לכלבים,https://www.all4pet.co.il/images/itempics/28042251546_21102020134321_small.jpg,"""7290015156196""",פרמיו ביסקוויט כבש ואורז,,
https://all4pet.co.il/product/everclean-אוורקלין-10-ליטר-חול-מתגבש-מהיר-במיוחד-לחתולי-בית-פאסט-אקטינג-0,https://www.all4pet.co.il/images/itempics/1646_1_1_06012021112856_small.jpg,"""5060412212496""",חול מתגבש אבר קלין (כתום) 5 ק''ג,,
https://all4pet.co.il/product/מארז-la-cat-לה-קט-1200-גרם-מזון-רטוב-לחתולים-בוגרים,https://www.all4pet.co.il/images/itempics/6390_210420211050291_small.jpg,"""7290001265642""",לה קט מארז מיקס לחתול 400*3,,
https://all4pet.co.il/product/la-cat-לה-קט-400-גרם-מארז-מעדני-פטה-לחתולים-בטעם-בקר-כבד-עוף,https://www.all4pet.co.il/images/itempics/7290105474179_09102022092916_small.jpg,"""7290105474179""",לה קט מיקס 4 מעדנים ב 2 טעמים 100 ג' כל אחד,,
https://all4pet.co.il/product/la-cat-לה-קט-400-גרם-מארז-מעדני-פטה-לחתולים-בטעם-סלמון-ועוף,https://www.all4pet.co.il/images/itempics/7290105478320_09102022093007_small.jpg,"""7290105478320""",לה קט 4 מעדנים ב 2 טעמים 100 גר לאחד,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-2-קג-מזון-רפואי-יבש-לייט-לחתולים-בוגרים-עם-רגישויות-מעיים-גסטרו-אינטסטינל-מופחת-קלוריות,https://www.all4pet.co.il/images/itempics/3182550771290_13102022132546_small.jpg,"""3182550771290""",רויאל קנין רפואי לחתול גסטרו אינטסטינל מופחת קלוריות 2 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-2-קג-מזון-רפואי-יבש-לחתולים-בוגרים-עם-רגישויות-מעיים-גסטרו-אינטסטינל-פייבר-0,https://www.all4pet.co.il/images/itempics/3182550771337_13102022133428_small.jpg,"""3182550771337""",רויאל קנין רפואי לחתול גסטרו אינטסטינל פייבר ריספונס 2 קילו,,
https://all4pet.co.il/product/royal-cannin-רויאל-קנין-2-קג-מזון-רפואי-יבש-לחתולים-בוגרים-עם-אלרגיות-אנאלרגניק-,https://www.all4pet.co.il/images/itempics/3182550866231_13102022133935_small.jpg,"""3182550866231""",רויאל קנין רפואי לחתול אנאלרג'יק 2 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-35-קג-מזון-רפואי-יבש-לחתולים-עם-בעיות-בעור-סקיןקואט,https://www.all4pet.co.il/images/itempics/3182550899345_27102022121701_small.jpg,"""3182550899345""",רויאל קנין לחתול בוגר סקין אנד קואט 3.5 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-3-קג-מזון-רפואי-יבש-לחתולים-עם-בעיות-בשיניים-דנטל,https://www.all4pet.co.il/images/itempics/3182550783927_27102022121638_small.jpg,"""3182550783927""","רויאל קנין רפואי חתול דנטל 3 ק""ג***",,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-7-קג-מזון-רפואי-יבש-לכלבים-בוגרים-עם-בעיות-בכליות-ארלי-רנאל,https://www.all4pet.co.il/images/itempics/3182550915649_28102022151651_small.jpg,"""3182550915649""",רויאל קנין רפואי כלב ארלי רנאל 7 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-14-קג-מזון-רפואי-יבש-לכלבים-בוגרים-עם-בעיות-בתפקוד-הכליות-רנאל-0,https://www.all4pet.co.il/images/itempics/3182550842556_28102022152144_small.jpg,"""3182550842556""",רויאל קנין רפואי לכלב רנל 14 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-2-קג-מזון-רפואי-יבש-לכלבים-בוגרים-לתמיכה-בתפקוד-כליות-וכבד-רנאל-ספיישל,https://www.all4pet.co.il/images/itempics/3182550842075_30102022121450_small.jpg,"""3182550842075""",רויאל קנין רפואי כלב רנאל ספיישל 2 קילו,,
https://all4pet.co.il/product/royal-canin-רויאל-קנין-10-קג-מזון-רפואי-יבש-לכלבים-בוגרים-לתמיכה-בתפקוד-כליות-וכבד-רנאל-סלקט,https://www.all4pet.co.il/images/itempics/3182550842150_30102022122059_small.jpg,"""3182550842648""",רויאל קנין מזון רפואי לכלב רנל סלקט 10 ק''ג,,
https://all4pet.co.il/product/ribos-ריבוס-מגרדת-גארפילד-לחתול,https://www.all4pet.co.il/images/itempics/8682250515712_06112022151226_small.jpg,"""8682250515712""",מגרדת גארפילד לחתולים ריבוס,,
https://all4pet.co.il/product/ribos-ריבוס-מגרדת-פלאייה-לחתול-0,https://www.all4pet.co.il/images/itempics/8682250515538_06112022145655_small.jpg,"""8682250515538""",מגרדת נסט ריבוס,,
https://all4pet.co.il/product/ribos-ריבוס-מגרדת-סילבסטר-לחתול,https://www.all4pet.co.il/images/itempics/8682250515644_06112022150259_small.jpg,"""8682250515644""",מגרדת סילבסטר,,
https://all4pet.co.il/product/ribos-ריבוס-מגרדת-פלאייה-לחתול,https://www.all4pet.co.il/images/itempics/8682250515439_06112022145501_small.jpg,"""8682250515439""",מגרדת פלאייה ריבוס,,
https://all4pet.co.il/product/ferplast-פרפלאסט-בטה-100-מלונה-מעץ-לכלב,https://www.all4pet.co.il/images/itempics/8010690092928_231120221144421_small.jpg,"""8010690092928""",מלונה בטא 100,,
https://all4pet.co.il/product/dog-fest-דוג-פסט-90-גרם-עצם-בציפוי-ברווז,https://www.all4pet.co.il/images/itempics/5789_181020201215291_small.jpg,"""6921499711793""",חטיף dogfes מקל לעיסה עוטף פילה ברווז- אר פור פאט,,
https://all4pet.co.il/product/bonzo-בונזו-15-קג-מזון-יבש-לכלבים-גורים,https://www.all4pet.co.il/images/itempics/395411145823_060320192043561_small.jpg,"""7290105478948""","בונזו גורים 15 ק""ג",,
https://all4pet.co.il/product/bonzo-בונזו-15-קג-מזון-יבש-לכלבים-מבוגרים-סניור,https://www.all4pet.co.il/images/itempics/395028455565_060320191937571_small.jpg,"""7290105474957""","בונזו סניור 15 ק""ג",,
https://all4pet.co.il/product/ציקופי-15-קג-לכלב-בוגר-מגזע-בינוני,https://www.all4pet.co.il/images/itempics/2130_03112020125628_small.jpg,"""4015598015196""",צ'יקופי כלב בוגר מיני כבש,,
https://all4pet.co.il/product/chicopee-ציקופי-15-קג-מזון-יבש-לכלבים-מבוגרים--סופט-סניור-1,https://www.all4pet.co.il/images/itempics/06201640013320_13112020095432_small.jpg,"""4015598015455""",צ'יקופי כלב עוף ואורז סניור סופט,,
https://all4pet.co.il/product/afen-אפן-צמיג-משחק-לכלבחבל-קטן,https://www.all4pet.co.il/images/itempics/4933_200420201300051_small.jpg,"""1938615102170""",משחק לכלב צמיג שחור + חבל מידה S,,
https://all4pet.co.il/product/קוני-קריספי-20-קג-לארנב,https://www.all4pet.co.il/images/itempics/3313_15092020101829_small.jpg,"""5410340611296""","מזון תערובת קריספי לארנבים 20 ק""ג ורסלה",,
https://all4pet.co.il/product/קוני-קריספי-20-קג-לשרקן,https://www.all4pet.co.il/images/itempics/3314_02102020122151_small.jpg,"""5410340611685""","קריספי לשרקנים תפזורת 20ק""ג",,
https://all4pet.co.il/product/everclean-אוורקלין-6-ליטר-חול-מתגבש-איכותי-בעוצמה-מחוזקת-ללא-בישום-לחתולי-בית-אקסטרא-סטרונג-0,https://www.all4pet.co.il/images/itempics/1827_01092020132058_small.jpg,"""5060255492154""",חול מתגבש אבר קלין (תכלת) ללא ריח,,
https://all4pet.co.il/product/ferplast-פרפלאסט-מיטת-צארלס-כחולה-60,https://www.all4pet.co.il/images/itempics/8010690171050_181220221309141_small.jpg,"""8010690171050""",מיטת צ'ארלס כחולה 60,,
https://all4pet.co.il/product/ferplast-פרפלסט-מיטת-בד-לכלבים-בצבע-חום-צארלס-60,https://www.all4pet.co.il/images/itempics/8010690171067_18122022131253_small.jpg,"""8010690171067""",מיטת צ'ארלס חומה 60,,
https://all4pet.co.il/product/ferplast-פרפלסט-מיטת-בד-לכלבים-בצבע-כחול-צארלס-70,https://www.all4pet.co.il/images/itempics/8010690171081_18122022131539_small.jpg,"""8010690171081""",מיטת צ'ארלס כחולה 70,,
https://all4pet.co.il/product/ferplast-פרפלסט-מיטת-בד-לכלבים-בצבע-חום-צארלס-70,https://www.all4pet.co.il/images/itempics/8010690171098_18122022131632_small.jpg,"""8010690171098""",מיטת צ'ארלס חומה 70,,
https://all4pet.co.il/product/record-רקורד-12-קג-מרענן-ארגז-חול-בריח-אורנים-0,https://www.all4pet.co.il/images/itempics/8011391370568_26122022121219_small.jpg,"""8011391370568""",מבשם לחול דאודורנט לבנדר + חיטוי,,
https://all4pet.co.il/product/record-רקורד-12-קג-מרענן-ארגז-חול-בריח-לבנדר,https://www.all4pet.co.il/images/itempics/8011391470565_261220221206431_small.jpg,"""8011391470565""",מבשם לחול חתול דאודורנט לבנדר + חיטוי,,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-45-סמ,https://www.all4pet.co.il/images/itempics/4022853070883_27122022134740_small.jpg,"""4022853070883""","שרשרת HS חנק 3 מ""מ  45ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-50-סמ,https://www.all4pet.co.il/images/itempics/4022853070920_27122022134930_small.jpg,"""4022853070920""","שרשרת HS חנק 3 מ""מ  50ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-55-סמ,https://www.all4pet.co.il/images/itempics/4022853070968_27122022135325_small.jpg,"""4022853070968""","שרשרת HS חנק 3 מ""מ  55ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-60-סמ,https://www.all4pet.co.il/images/itempics/4022853071019_27122022135429_small.jpg,"""4022853071019""","שרשרת HS חנק 3 מ""מ  60ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-65-סמ,https://www.all4pet.co.il/images/itempics/4022853071064_27122022135514_small.jpg,"""4022853071064""","שרשרת HS חנק 3 מ""מ  65ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-70-סמ,https://www.all4pet.co.il/images/itempics/4022853071095_27122022135602_small.jpg,"""4022853071095""","שרשרת HS חנק 3 מ""מ  70ס""מ",,
https://all4pet.co.il/product/hs-אייץ-אס-קולר-חנק-לכלב-75-סמ,https://www.all4pet.co.il/images/itempics/4022853071125_27122022135645_small.jpg,"""4022853071125""","שרשרת HS חנק 3 מ""מ  75ס""מ",,
https://all4pet.co.il/product/miglior-gatto-מגליאור-גאטו-100-גר-מזון-רטוב-שימורים-לחתולים-בוגרים-בטעם-בקר-וכבד,https://www.all4pet.co.il/images/itempics/8007520040105_01042021154615_small.jpg,"""8007520040105""",מעדן חתול חתול מיו גטו פטה עגל וכבד לגורים,,
https://all4pet.co.il/product/pets-project-פטס-פרוגקט-מיטה-דוחה-מים-לכלב-m,https://www.all4pet.co.il/images/itempics/0643415865385_08012023100317_small.jpg,"""643415865385""",מיטה דוחה מים M - פטסלנד,,
https://all4pet.co.il/product/pets-project-פטס-פרוגקט-מיטה-דוחה-מים-לכלב-s,https://www.all4pet.co.il/images/itempics/0643415865378_08012023100358_small.jpg,"""643415865378""",מיטה דוחה מים S - פטסלנד,,
https://all4pet.co.il/product/moderna-מודרנה-שירותים-סגורים-קומפקטיים-לחתול-מגה-סמארט,https://www.all4pet.co.il/images/itempics/5412087009800_02092021145335_small.jpg,"""5412087009800""",מודרנה שרותים סגורים לחתול בצבע כחול רויאל עמוקים במיוחד + פילטר 41*54.1*40,,
https://all4pet.co.il/product/מארז-פדים-לאימון-גורים-100-יחידות,https://www.all4pet.co.il/images/itempics/7290111961915_28012024153441_small.jpg,"""7290111961915""",פדים לאימון גורים  ( צמח ),,
https://all4pet.co.il/product/ציפסי-קלאסיק-19-קג-נסורת-דחוסה-למכרסים,https://www.all4pet.co.il/images/itempics/4260449780130_220120231103111_small.jpg,"""4260449780130""","נסורת דחוסה ALLSPAN למכרמים 19ק""ג",,
https://all4pet.co.il/product/schesir-סשאזיר-85-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-רצועות-פילה-עוף-בגלי-0,https://www.all4pet.co.il/images/itempics/8005852750129_25012023155617_small.jpg,"""8005852750129""",מעדן שזיר לחתולים עוף בג'לי 85 גרם (ק040),,
https://all4pet.co.il/product/schesir-סשאזיר-85-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-פילה-עוף-עם-סורימי,https://www.all4pet.co.il/images/itempics/8005852750136_25012023155803_small.jpg,"""8005852750136""",מעדן שזיר לחתולים דליקטס פילה עוף עם סורימי 85 גרם,,
https://all4pet.co.il/product/schesir-סשאזיר-75-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-נתחוני-עוף-עם-תפוחי-עץ-0,https://www.all4pet.co.il/images/itempics/8005852613523_29012023122856_small.jpg,"""8005852613523""",מעדן שזיר לחתולים עוף עם תפוחי עץ במי בישול 75 גרם (ק352),,
https://all4pet.co.il/product/schesir-סשאזיר-75-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-טונה-עם-אננס-1,https://www.all4pet.co.il/images/itempics/8005852613530_29012023131424_small.jpg,"""8005852613530""",מעדן שזיר לחתולים טונה עם אננס בג'לי 75 גרם (ק353),,
https://all4pet.co.il/product/schesir-סשאזיר-75-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-טונה-עם-מנגו,https://www.all4pet.co.il/images/itempics/8005852613547_29012023140030_small.jpg,"""8005852613547""",מעדן שזיר לחתולים טונה עם מנגו במי בישול 75 גרם (ק354),,
https://all4pet.co.il/product/schesir-סשאזיר-75-גרם-מזון-רטוב-מעדן-לחתולים-בטעם-טונה-עם-קיווי,https://www.all4pet.co.il/images/itempics/8005852613554_29012023140141_small.jpg,"""8005852613554""",מעדן שזיר לחתולים טונה עם קיווי בג'לי 75 גרם (ק355),,
https://all4pet.co.il/product/מקל-דבש-לאוגר,https://www.all4pet.co.il/images/itempics/1716_small.jpg,"""4008239257796""",מקל דבש לאוגר-VITA בוטנים,,
https://all4pet.co.il/product/עצם-דחוסה-75-סמ-חבילה,https://www.all4pet.co.il/images/itempics/7290100344903_31012023114804_small.jpg,"""7290100344903""",מארז 10 יח עצמות קטנות,,
https://all4pet.co.il/product/bonzo-בונזו-עצם-קשר-מעושנת-בציפוי-עוף-בינוני,https://www.all4pet.co.il/images/itempics/7290012139529_05022023180710_small.jpg,"""7290012139529""",בונזו ג'וי עצם קשר מעושנת עם ציפוי עוף,,
https://all4pet.co.il/product/ribos-ריבוס-מארז-עצמות-רטריבר-רול--20-סמ,https://www.all4pet.co.il/images/itempics/7290105472144_05022023181019_small.jpg,"""7290105472144""","ריבוס חבילת עצמות רטריבר רול 8""",,
https://all4pet.co.il/product/gnawlers-גנולרס-100-גרם-עצם-לכלב-בטעם-הודו-ופטרוזיליה,https://www.all4pet.co.il/images/itempics/6942133307875_07022023150454_small.jpg,"""6942133307875""",עצם L ללא דגנים בטעם הודו ופטרוזיליה 100 גרם Gnawlers,,
https://all4pet.co.il/product/gnawlers-גנולרס-40-גרם-עצם-לכלב-בטעם-הודו-ופטרוזיליה,https://www.all4pet.co.il/images/itempics/6942133307844_07022023150814_small.jpg,"""6942133307844""",Gnawlers עצם ללא דגנים בטעם הודו ופטרוזיליה (מדיום) 40 גרם,,
https://all4pet.co.il/product/gnawlers-גנולרס-מארז-עצם-בריאות-דחוסה-75-סמ-בטעמי-עוףבקרבייקון,https://www.all4pet.co.il/images/itempics/6942133300883_06022023122429_small.jpg,"""6942133300883""",לא פעיל מבצע עצמות בריאות,,
https://all4pet.co.il/product/gnawlers-גנולרס-100-גרם-עצם-לכלב-בטעם-צבי-ורוזמרין,https://www.all4pet.co.il/images/itempics/6942133307882_07022023151533_small.jpg,"""6942133307882""",וויז בואון עצם ללא דגנים בטעם צבי ורוזמרין (לארג'),,
https://all4pet.co.il/product/gnawlers-גנולרס-100-גרם-עצם-לכלב-בטעם-סלמון-ולימון,https://www.all4pet.co.il/images/itempics/6942133307868_07022023151710_small.jpg,"""6942133307868""",וויז בואון עצם ללא דגנים בטעם סלמון ולימון (לארג'),,
https://all4pet.co.il/product/gnawlers-גנולרס-40-גרם-עצם-לכלב-בטעם-סלמון-ולימון,https://www.all4pet.co.il/images/itempics/6942133307837_07022023151927_small.jpg,"""6942133307837""",Gnawlers עצם ללא דגנים בטעם סלמון ולימון (מדיום) 40 גרם,,
https://all4pet.co.il/product/gnawlers-גנולרס-200-גרם-עצמות-לכלב-בטעם-סלמון-ולימון,https://www.all4pet.co.il/images/itempics/6942133307615_070220231630291_small.jpg,"""6942133307615""",עצמות ללא דגנים 200 גרם בטעם סלמון,,
https://all4pet.co.il/product/מארז-רול-מעושן-עטוף-ברווז-מיובש-16-סמ,https://www.all4pet.co.il/images/itempics/1938605100162_090220231143351_small.jpg,"""1938605100162""","רול מעושן עטוף ברווז מיובש 16ס""מ (3 יחידות)",,
https://all4pet.co.il/product/מארז-רול-מעושן-עטוף-ברווז-מיובש-32-סמ,https://www.all4pet.co.il/images/itempics/1938605300180_09022023114636_small.jpg,"""1938605300180""",רול מעושן עטוף ברווז 32 ס''מ (אר פור פט),,
https://all4pet.co.il/product/מארז-סיגר-באפלו-עטוף-עוף-מיובש-18-סמ-1,https://www.all4pet.co.il/images/itempics/1938605200176_09022023114956_small.jpg,"""1938605200176""",סיגר באפלו עטוף עוף מיובש 7 אינץ (3 יחידות),,
https://all4pet.co.il/product/alpha-spirit-אלפא-ספיריט-עצם-חזיר-מעושנת-2-חצאים,https://www.all4pet.co.il/images/itempics/8437015969268_21022023144248_small.jpg,"""8437015969268""",אלפא ספיריט עצם חזיר 2 חצאים וואקום,,
https://all4pet.co.il/product/alpha-spirit-אלפא-ספיריט-עצם-חזיר-מעושנת-גדולה,https://www.all4pet.co.il/images/itempics/8437015969251_21022023144717_small.jpg,"""8437015969251""",אלפא ספיריט עצם חזיר גדולה וואקום,,
https://all4pet.co.il/product/la-cat-לה-קט-100-גרם-פטה-לחתולים-גורים-בטעם-עוף-והודו,https://www.all4pet.co.il/images/itempics/378225655625_03082022170541_small.jpg,"""7290105474018""","מעדן פטה עוף וכבד לה קט 100 ג""ר",,
https://all4pet.co.il/product/moderna-מודרנה-20-ליטר-פח-אחסון-מעוצב-למזון-טרנדי-סטורי-0,https://www.all4pet.co.il/images/itempics/5412087015986_09092021151644_small.jpg,"""5412087018628""",פח איחסון מעוצב כף+גלגלים (15 קג),,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לחתול-בטעם-ארנב,https://www.all4pet.co.il/images/itempics/5798_191020202111351_small.jpg,"""8007520012638""",שימ חתול מיו גטו פרופ' פטה ארנבת,,
https://all4pet.co.il/product/morando--מורנדו-400-גרם-מזון-רטוב-שימור-לחתול-בטעם-בקר-וירקות,https://www.all4pet.co.il/images/itempics/5796_191020202105091_small.jpg,"""8007520012614""",שימ חתול מיו גטו פרופ' פטה בקר וירקות,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לחתול-בטעם-דג-לבן-ושרימפס,https://www.all4pet.co.il/images/itempics/5801_191020202120511_small.jpg,"""8007520012621""",שימ חתול מיו גטו פרופ' פטה דג ושרימפס,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לחתול-בטעם-טונה-וסלמון,https://www.all4pet.co.il/images/itempics/5799_191020202113171_small.jpg,"""8007520099431""",שימ חתול מיו גטו פרופ' פטה עגל,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לחתול-בטעם-עוף-והודו,https://www.all4pet.co.il/images/itempics/5797_191020202109241_small.jpg,"""8007520012652""",שימ חתול מיו גטו פרופ' פטה עוף והודו,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לכלב-בטעם-חזיר,https://www.all4pet.co.il/images/itempics/5805_201020201059401_small.jpg,"""8007520098946""",שימ כלב מורנדו פרופ' פטה חזיר,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לכלב-בטעם-עוף-והודו,https://www.all4pet.co.il/images/itempics/5803_201020201055341_small.jpg,"""8007520098878""",שימ כלב מורנדו פרופ' פטה הודו ועוף,,
https://all4pet.co.il/product/morando-מורנדו-400-גרם-מזון-רטוב-שימור-לכלב-בטעם-עוף-וכבד,https://www.all4pet.co.il/images/itempics/5802_201020201050461_small.jpg,"""8007520098861""",שימ כלב מורנדו פרופ' פטה עוף וכבד,,
https://all4pet.co.il/product/nd-אן-די-25-קג-מזון-יבש-דיאטטי-ללא-דגנים-לכלבים-בוגרים-כבש-וקינואה-וויט-מנגמנט-0,https://www.all4pet.co.il/images/itempics/7166515_31082021153649_small.jpg,"""8010276035585""",ND קינואה משקל כבש כלב 2.5 קילו,,
https://all4pet.co.il/product/nd-אן-די-25-קג-מזון-יבש-ללא-דגנים-לכלבים-בוגרים-הרינג-וקינואה,https://www.all4pet.co.il/images/itempics/7166512_300820211435261_small.jpg,"""8010276035592""",ND קינואה פרווה הרינג כלב 2.5 קילו,,
https://all4pet.co.il/product/nd-אן-די-25-קג-מזון-יבש-ללא-דגנים-לכלבים-בוגרים-כבש-ודלעת-מיני,https://www.all4pet.co.il/images/itempics/7166340_29082021144512_small.jpg,"""8010276033277""",ND דלעת כבש אוכמניות כלב מיני 2.5 קילו,,
https://all4pet.co.il/product/nd-אן-די-25-קג-מזון-יבש-ללא-דגנים-לכלבים-בוגרים-צבי-וקינואה,https://www.all4pet.co.il/images/itempics/7166514_310820211511511_small.jpg,"""8010276035615""",ND קינואה פרווה צבי כלב 2.5 קילו,,
https://all4pet.co.il/product/nd-אן-די-25-קג-מזון-יבש-ללא-דגנים-לכלבים-גורים-כבש-ודלעת-מיני,https://www.all4pet.co.il/images/itempics/7166343_29082021144157_small.jpg,"""8010276033239""",ND דלעת כבש אוכמניות גור מיני 2.5 קילו,,
https://all4pet.co.il/product/nd-אן-די-7-קג-מזון-יבש-ללא-דגנים-לכלבים-בוגרים-ברווז-וקינואה-סקין-אנד-קואט,https://www.all4pet.co.il/images/itempics/8010276035660_28052024125731_small.jpg,"""8010276035660""",ND קינואה פרווה ברווז כלב 7 קילו,,
https://all4pet.co.il/product/nd-אן-די-7-קג-מזון-יבש-ללא-דגנים-לכלבים-בוגרים-צבי-וקינואה,https://www.all4pet.co.il/images/itempics/8010276035677_28052024125700_small.jpg,"""8010276035677""",ND קינואה פרווה צבי כלב 7 קילו,,
https://all4pet.co.il/product/nd-אן-די-7-קג-מזון-יבש-ללא-דגנים-לכלבים-גורים-כבש-ודלעת-מיני,https://www.all4pet.co.il/images/itempics/8010276033628_28052024125302_small.jpg,"""8010276033628""",ND דלעת כבש אוכמניות גור מיני 7 קילו,,
https://all4pet.co.il/product/nd-אן-די-7-קג-מזון-יבש-מופחת-דגנים-לכלבים-בוגרים-אושן-דג-ותפוז-מיני-0,https://www.all4pet.co.il/images/itempics/8010276036605_28052024124952_small.jpg,"""8010276036605""",ND אושן קוד דגנים תפוז כלב מיני 7 קילו,,
https://all4pet.co.il/product/נוטריברד-p-15-אורגינל,https://www.all4pet.co.il/images/itempics/54103401220580_24052022141035_small.jpg,"""5410340221259""","כופתיות תוכים 1 ק""ג P15",,
https://all4pet.co.il/product/נוטריברד-p-15-אורגינל---10-קג,https://www.all4pet.co.il/images/itempics/54103401220030_24052022141043_small.jpg,"""5410340221273""","כופתיות P15 אורגינל 10 ק""ג",,
https://all4pet.co.il/product/pets-project-פטס-פרוגקט-מזרן-פיט-אובלי-לכלב--מידה-1,https://www.all4pet.co.il/images/itempics/0649870163103105_21052021110425_small.jpg,"""649870163103""",מזרן FIT מידה 1,,
https://all4pet.co.il/product/pets-project-פטס-פרוגקט-מיטה-דוחה-מים-לכלב-l,https://www.all4pet.co.il/images/itempics/0643415865392120_08012023100156_small.jpg,"""643415865392""",מיטה דוחה מים L  - פטסלנד,,
https://all4pet.co.il/product/pets-project-פטס-פרוגקט-מיטה-דוחה-מים-לכלב-xs,https://www.all4pet.co.il/images/itempics/064341586536_08012023100537_small.jpg,"""643415865361""",מיטה דוחה מים XS   20*40*45,,
https://all4pet.co.il/product/דוחן-1-קג-בתפזורת-של-25-קג,https://www.all4pet.co.il/images/itempics/7290008563994A_small.jpg,"""7290113306066""",דוחן צהוב 25 קילו,,
https://all4pet.co.il/product/אמפולות-סולאנו-סולפרים-לחתולים-l,https://www.all4pet.co.il/images/itempics/3469_small.jpg,"""7290016238075""","סולפרים אמפולות נגד פרעושים לחתול גדול מעל 4 ק""ג",,
https://all4pet.co.il/product/super-cat-סופר-קט-7-קג-מזון-יבש-לחתולים-בוגרים-בטעם-בקר-וכבד,https://www.all4pet.co.il/images/itempics/5512255_190820191126231_small.jpg,"""7290105470645""","סופר קט 7 ק""ג",,
https://all4pet.co.il/product/unico-יוניקו-85-גרם-מזון-רטוב-פאוץ-לחתול-בטעם-הודו,https://www.all4pet.co.il/images/itempics/5821_221020201549461_small.jpg,"""8007520014359""",פאוץ' חתול יוניקו מונו פרוטאין הודו,,
https://all4pet.co.il/product/unico-יוניקו-85-גרם-מזון-רטוב-פאוץ-לחתול-בטעם-כבש,https://www.all4pet.co.il/images/itempics/5822_221020201551271_small.jpg,"""8007520014328""",פאוץ' חתול יוניקו מונו פרוטאין כבש,,
https://all4pet.co.il/product/unico-יוניקו-85-גרם-מזון-רטוב-פאוץ-לחתול-בטעם-צבי,https://www.all4pet.co.il/images/itempics/5820_221020201545441_small.jpg,"""8007520014342""",פאוץ' חתול יוניקו מונו פרוטאין עגל,,
